# Simulation 4 (Up to date)
# 2266 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (48 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
55.011,1724,-34.921,0.059741,34.955,0.16086,-11.49,-177.75,178.12,-93.698,5.8429,0.14935,55.698,-4.8102,9.8095,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10511,1995000,0,9.1918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029935,NaN,NaN,NaN,NaN,6.2869,2.0559,795.82,332.54,0.5,1.8989
55.511,1706.6,-34.891,0.060137,34.923,0.12593,-8.5543,-177.75,177.95,-92.755,5.8982,0.11065,55.698,-4.8101,9.8096,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.105,1996151,0,9.1917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029942,NaN,NaN,NaN,NaN,6.2242,2.1694,797.59,332.61,0.5,1.899
56.011,1689.1,-34.86,0.0611,34.894,0.14543,-5.5887,-177.75,177.83,-91.801,5.9642,0.13197,55.698,-4.8101,9.8096,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10489,1997430,0,9.1929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029941,NaN,NaN,NaN,NaN,6.3545,2.2828,799.36,332.68,0.5,1.899
56.511,1671.7,-34.83,0.060807,34.861,0.088847,-2.5985,-177.75,177.76,-90.838,5.9966,0.064779,55.698,-4.81,9.8097,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10477,1998486,0,9.1921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029945,NaN,NaN,NaN,NaN,6.1829,2.3962,801.12,332.75,0.5,1.8991
57.011,1654.3,-34.798,0.064001,34.84,0.25536,0.43069,-177.74,177.75,-89.861,6.1202,0.24721,55.698,-4.81,9.8097,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10468,2000243,0,9.1978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029935,NaN,NaN,NaN,NaN,6.8585,2.5094,802.88,332.82,0.5,1.8991
57.511,1636.9,-34.767,0.062145,34.804,0.20072,3.5146,-177.74,177.78,-88.867,6.2156,0.19086,55.698,-4.8099,9.8098,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10455,2001072,0,9.1949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029963,NaN,NaN,NaN,NaN,6.7828,2.6226,804.65,332.89,0.5,1.8992
58.011,1619.5,-34.732,0.068802,34.797,0.42146,6.6744,-177.74,177.87,-87.849,6.4235,0.41581,55.698,-4.8099,9.8099,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10451,2003577,0,9.2076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029981,NaN,NaN,NaN,NaN,7.6689,2.7356,806.41,332.96,0.5,1.8992
58.511,1602.2,-34.701,0.06329,34.751,0.33134,9.9269,-177.74,178.02,-86.803,6.5862,0.32524,55.698,-4.8098,9.8099,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10435,2003812,0,9.1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030047,NaN,NaN,NaN,NaN,7.5576,2.8486,808.17,333.03,0.5,1.8992
59.011,1584.8,-34.671,0.058494,34.705,0.16263,13.239,-177.74,178.23,-85.74,6.662,0.15174,55.698,-4.8098,9.81,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10419,2004034,0,9.1911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030097,NaN,NaN,NaN,NaN,7.1097,2.9614,809.92,333.09,0.5,1.8993
59.511,1567.5,-34.642,0.058007,34.671,0.05801,16.57,-177.74,178.51,-84.674,6.6623,6.0325e-4,55.698,-4.8097,9.81,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10407,2004993,0,9.1897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003011,NaN,NaN,NaN,NaN,6.6541,3.0741,811.68,333.16,0.5,1.8993
60.011,1550.2,-34.613,0.058742,34.643,0.062299,19.899,-177.74,178.85,-83.612,6.6519,0.02075,55.698,-4.8097,9.8101,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10396,2006188,0,9.1904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030088,NaN,NaN,NaN,NaN,6.5795,3.1867,813.43,333.23,0.5,1.8994
60.511,1532.9,-34.583,0.060785,34.619,0.19291,23.247,-177.74,179.25,-82.548,6.7435,0.18309,55.698,-4.8096,9.8101,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10387,2007673,0,9.1939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003006,NaN,NaN,NaN,NaN,7.2839,3.2993,815.18,333.3,0.5,1.8994
61.011,1515.6,-34.552,0.060696,34.589,0.1951,26.596,-177.73,179.71,-81.489,6.6508,0.18542,55.698,-4.8096,9.8102,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10376,2008788,0,9.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003008,NaN,NaN,NaN,NaN,6.084,3.4117,816.94,333.37,0.5,1.8995
61.511,1498.3,-34.522,0.059778,34.556,0.15932,29.903,-177.73,180.23,-80.45,6.5769,0.14768,55.698,-4.8095,9.8102,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10364,2009732,0,9.1926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030012,NaN,NaN,NaN,NaN,6.1239,3.5241,818.68,333.43,0.5,1.8995
62.011,1481.1,-34.491,0.062205,34.535,0.2732,33.158,-177.73,180.8,-79.432,6.4439,0.26602,55.698,-4.8095,9.8103,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10355,2011334,0,9.1972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029954,NaN,NaN,NaN,NaN,5.6368,3.6363,820.43,333.5,0.5,1.8996
62.511,1463.8,-34.461,0.060216,34.5,0.2282,36.353,-177.73,181.41,-78.44,6.3339,0.22011,55.698,-4.8094,9.8103,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10343,2012108,0,9.1943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029868,NaN,NaN,NaN,NaN,5.6649,3.7485,822.18,333.57,0.5,1.8996
63.011,1446.6,-34.433,0.057357,34.461,0.059843,39.522,-177.73,182.07,-77.463,6.3424,0.017069,55.698,-4.8094,9.8104,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10329,2012650,0,9.1894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029795,NaN,NaN,NaN,NaN,6.3836,3.8605,823.92,333.64,0.5,1.8997
63.511,1429.4,-34.403,0.059805,34.44,0.21372,42.719,-177.73,182.79,-76.485,6.445,0.20518,55.698,-4.8093,9.8104,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.1032,2014196,0,9.1936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029776,NaN,NaN,NaN,NaN,7.0483,3.9725,825.67,333.71,0.5,1.8997
64.011,1412.2,-34.374,0.057748,34.404,0.10948,45.953,-177.73,183.57,-75.503,6.4915,0.093011,55.698,-4.8093,9.8105,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10308,2014899,0,9.1902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00298,NaN,NaN,NaN,NaN,6.7594,4.0843,827.41,333.77,0.5,1.8998
64.511,1395,-34.344,0.060148,34.383,0.23519,49.17,-177.73,184.4,-74.535,6.3778,0.22737,55.698,-4.8092,9.8105,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10299,2016453,0,9.1946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029799,NaN,NaN,NaN,NaN,5.6899,4.1961,829.15,333.84,0.5,1.8999
65.011,1377.9,-34.315,0.056982,34.344,0.075031,52.353,-177.72,185.27,-73.586,6.3534,0.048812,55.698,-4.8092,9.8106,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10285,2016940,0,9.1893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029723,NaN,NaN,NaN,NaN,6.1981,4.3078,830.89,333.91,0.5,1.8999
65.511,1360.7,-34.287,0.057341,34.316,0.096169,55.539,-177.72,186.2,-72.646,6.392,0.077204,55.698,-4.8091,9.8107,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10275,2018059,0,9.1899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002969,NaN,NaN,NaN,NaN,6.6121,4.4193,832.62,333.98,0.5,1.9
66.011,1343.6,-34.254,0.065922,34.317,0.42017,58.683,-177.72,187.16,-71.727,6.1845,0.41496,55.698,-4.8091,9.8107,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10273,2020875,0,9.2059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029685,NaN,NaN,NaN,NaN,4.9418,4.5308,834.36,334.04,0.5,1.9
66.511,1326.5,-34.226,0.054643,34.254,0.060803,61.779,-177.72,188.15,-70.832,6.1979,0.026669,55.698,-4.809,9.8108,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10252,2019878,0,9.1872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029565,NaN,NaN,NaN,NaN,6.2674,4.6422,836.1,334.11,0.5,1.9001
67.011,1309.3,-34.198,0.056202,34.229,0.14807,64.895,-177.72,189.2,-69.94,6.2664,0.13699,55.698,-4.809,9.8108,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10243,2021183,0,9.1895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002955,NaN,NaN,NaN,NaN,6.6633,4.7535,837.83,334.18,0.5,1.9001
67.511,1292.3,-34.17,0.055821,34.199,0.105,68.039,-177.72,190.3,-69.051,6.3108,0.088935,55.698,-4.8089,9.8109,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10232,2022140,0,9.1887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029559,NaN,NaN,NaN,NaN,6.5649,4.8646,839.56,334.25,0.5,1.9002
68.011,1275.2,-34.142,0.055772,34.171,0.073054,71.189,-177.72,191.44,-68.17,6.2872,0.047184,55.698,-4.8089,9.8109,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10221,2023156,0,9.1885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029557,NaN,NaN,NaN,NaN,6.1377,4.9757,841.29,334.31,0.5,1.9002
68.511,1258.1,-34.114,0.057227,34.147,0.17477,74.312,-177.71,192.63,-67.308,6.2047,0.16513,55.698,-4.8088,9.811,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10212,2024481,0,9.1911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029525,NaN,NaN,NaN,NaN,5.7062,5.0868,843.02,334.38,0.5,1.9003
69.011,1241.1,-34.085,0.056597,34.118,0.16222,77.433,-177.71,193.85,-66.456,6.2807,0.15203,55.698,-4.8088,9.811,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10201,2025422,0,9.1903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029465,NaN,NaN,NaN,NaN,6.7205,5.1977,844.75,334.45,0.5,1.9003
69.511,1224,-34.056,0.058431,34.095,0.23871,80.602,-177.71,195.14,-65.603,6.3964,0.23145,55.698,-4.8087,9.8111,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10192,2026856,0,9.1935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029477,NaN,NaN,NaN,NaN,7.0703,5.3085,846.52,334.52,0.5,1.9004
70.011,1207,-34.028,0.056673,34.059,0.12776,83.786,-177.71,196.47,-64.757,6.3392,0.11451,55.698,-4.8087,9.8111,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10179,2027610,0,9.1901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029507,NaN,NaN,NaN,NaN,5.9916,5.4192,848.33,334.58,0.5,1.9004
70.511,1190,-34,0.056636,34.028,0.058538,86.954,-177.71,197.84,-63.927,6.3318,0.014802,55.698,-4.8086,9.8112,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10168,2028666,0,9.1895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029459,NaN,NaN,NaN,NaN,6.2785,5.5299,850.14,334.65,0.5,1.9005
71.011,1173,-33.971,0.057206,34,0.057816,90.119,-177.71,199.25,-63.11,6.3276,0.0083791,55.698,-4.8086,9.8112,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10158,2029848,0,9.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029433,NaN,NaN,NaN,NaN,6.2933,5.6404,851.95,334.72,0.5,1.9005
71.511,1156,-33.941,0.059186,33.977,0.18694,93.26,-177.71,200.69,-62.31,6.2389,0.17733,55.698,-4.8085,9.8113,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10149,2031341,0,9.1934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029409,NaN,NaN,NaN,NaN,5.7077,5.7509,853.76,334.78,0.5,1.9006
72.011,1139.1,-33.912,0.05952,33.949,0.22281,96.407,-177.71,202.17,-61.52,6.3463,0.21472,55.698,-4.8085,9.8113,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10139,2032556,0,9.1944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029346,NaN,NaN,NaN,NaN,6.9676,5.8612,855.56,334.85,0.5,1.9006
72.511,1122.1,-33.883,0.057004,33.912,0.087322,99.572,-177.7,203.7,-60.737,6.3132,0.066149,55.698,-4.8084,9.8114,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10126,2033200,0,9.1902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029371,NaN,NaN,NaN,NaN,6.1094,5.9715,857.37,334.92,0.5,1.9007
73.011,1105.2,-33.853,0.06065,33.896,0.27423,102.69,-177.7,205.24,-59.976,6.1795,0.26744,55.698,-4.8084,9.8114,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10119,2035038,0,9.1969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029334,NaN,NaN,NaN,NaN,5.3858,6.0816,859.17,334.98,0.5,1.9007
73.511,1088.3,-33.822,0.060627,33.869,0.30504,105.75,-177.7,206.79,-59.244,6.03,0.29896,55.698,-4.8083,9.8115,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10108,2036232,0,9.1977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002925,NaN,NaN,NaN,NaN,5.1448,6.1917,860.97,335.05,0.5,1.9008
74.011,1071.4,-33.795,0.055241,33.823,0.088245,108.77,-177.7,208.35,-58.529,6.0644,0.068816,55.698,-4.8083,9.8115,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10093,2036320,0,9.1887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029159,NaN,NaN,NaN,NaN,6.2563,6.3017,862.77,335.12,0.5,1.9008
74.511,1054.5,-33.767,0.055714,33.796,0.08269,111.8,-177.7,209.94,-57.825,6.0339,0.061103,55.698,-4.8082,9.8116,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10083,2037461,0,9.1891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029153,NaN,NaN,NaN,NaN,5.8456,6.4116,864.57,335.18,0.5,1.9009
75.011,1037.6,-33.739,0.055794,33.767,0.055794,114.81,-177.7,211.56,-57.133,6.0339,3.0325e-5,55.698,-4.8082,9.8116,NaN,NaN,NaN,NaN,931.2,0,NaN,NaN,NaN,NaN,NaN,0.10072,2038537,0,9.1891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029118,NaN,NaN,NaN,NaN,6.0244,6.5213,866.37,335.25,0.5,1.9009
